Unnamed: 0,slug,name,playtime,stores,released,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,tags,reviews_count,genres,genres_list,release_year,main_genre,store_list,rating_difference,combined_score
3369,cladun-returns-this-is-sengoku,Cladun Returns: This Is Sengoku!,5,[],2017-06-06,0.0,0,"['meh', 'exceptional', 'skip']",4,0,63,"{'yet': 1, 'owned': 58, 'toplay': 1, 'dropped': 2, 'playing': 1}",68.0,476,2023-05-03T13:20:14,13257,"['Singleplayer', 'Экшен', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Ролевая игра', 'Partial Controller Support', 'Online Co-Op', 'Online multiplayer', 'Пиксельная графика', 'Pixel Graphics', 'Слэшер', 'Кастомизация персонажа', 'Dungeon Crawler']",4,"['Action', 'RPG']","['Action', 'RPG']",2017,Action,"['Steam', 'PlayStation Store']",-3.4,1.7
3370,inops,Inops,3,[],2019-01-26,0.0,0,"['recommended', 'meh']",4,0,63,"{'yet': 3, 'owned': 55, 'dropped': 5}",73.0,214,2020-09-10T20:23:39,283379,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Atmospheric', 'Атмосфера', 'Отличный саундтрек', 'Great Soundtrack', 'Казуальная игра', '2D', 'Partial Controller Support', 'Милая', 'Цветастая', 'Cute', 'Вид сбоку', 'Colorful', 'Side Scroller', 'Головоломка-платформер', 'Стилизация', 'Stylized', 'puzzles', 'city', '2D Platformer', '2D-платформер', 'Puzzle Platformer', 'environment', 'unique', 'escape', 'Traps', 'avoid', 'jungle']",4,"['Indie', 'Platformer', 'Adventure']","['Indie', 'Platformer', 'Adventure']",2019,Indie,"['Steam', 'Xbox Store', 'Nintendo Store']",-3.65,1.825
3371,redout-space-assault,Redout: Space Assault,1,[],2021-01-22,0.0,0,['meh'],3,0,63,"{'yet': 6, 'owned': 48, 'beaten': 1, 'toplay': 4, 'dropped': 3, 'playing': 1}",62.0,217,2023-01-23T16:38:27,62408,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Для нескольких игроков', 'Отличный саундтрек', 'Great Soundtrack', 'Стратегия', 'Шутер', 'Казуальная игра', 'Sci-fi', 'Научная фантастика', 'Симулятор', 'Смешная', 'Online Co-Op', 'Сложная', 'Funny', 'Difficult', 'Совместная игра по сети', 'Online multiplayer', 'Контроллер', 'Controller', 'Аркада', 'Space', 'Космос', 'Цветастая', 'Colorful', 'Futuristic', 'Будущее', 'Спортивная игра', 'Космический симулятор', 'Space Sim']",3,"['Indie', 'Shooter', 'Arcade', 'Simulation']","['Indie', 'Shooter', 'Arcade', 'Simulation']",2021,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'GOG', 'Epic Games']",-3.1,1.55
3372,dollhouse,Dollhouse,6,[],2019-05-24,0.0,3,"['meh', 'skip', 'recommended']",4,0,62,"{'yet': 3, 'owned': 48, 'beaten': 1, 'toplay': 5, 'dropped': 4, 'playing': 1}",76.0,330,2023-05-02T21:42:00,10271,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Multiplayer', 'Full controller support', 'Для нескольких игроков', 'Атмосфера', 'steam-trading-cards', 'Отличный саундтрек', 'Глубокий сюжет', 'От первого лица', 'Horror', 'Головоломка', 'Online Co-Op', 'Female Protagonist', 'Выживание', 'Женщина-протагонист', 'Online multiplayer', 'Нагота', 'Хоррор на выживание', 'Survival Horror', 'Captions available', 'Детектив', 'Линейная', 'Кровь', 'Нуар', 'Noir']",5,"['Adventure', 'Action']","['Adventure', 'Action']",2019,Adventure,"['Steam', 'PlayStation Store', 'Epic Games']",-3.8,1.9
3374,dungeons-of-dreadrock,Dungeons of Dreadrock,4,[],2022-02-12,0.0,4,"['recommended', 'exceptional']",5,0,62,"{'yet': 1, 'owned': 51, 'beaten': 5, 'toplay': 3, 'dropped': 2}",74.0,166,2024-07-18T15:55:50,754947,"['Singleplayer', 'Приключение', 'Full controller support', 'Atmospheric', '2D', 'Головоломка', 'Фэнтези', 'Fantasy', 'Юмор', 'Comedy', 'Пиксельная графика', 'Ретро', 'Action-Adventure', 'Pixel Graphics', 'Retro', 'Милая', 'Приключенческий экшен', 'Cute', 'Тёмное фэнтези', 'Dark Fantasy', 'Средневековье', 'Medieval', 'Magic', 'Вид сверху', 'Магия', 'Top-Down', '90-е', 'Олдскул', 'Атмосферная', 'Dungeon Crawler', ""1990's"", '1980s', 'Логика', 'Old School', 'Подземелья', 'Logic', 'Mystery Dungeon', 'Загадочные подземелья']",5,"['Adventure', 'Action', 'RPG', 'Puzzle', 'Casual', 'Indie']","['Adventure', 'Action', 'RPG', 'Puzzle', 'Casual', 'Indie']",2022,Adventure,"['Steam', 'App Store', 'Nintendo Store']",-3.7,1.85
3376,infernium,INFERNIUM,3,[],2018-04-03,2.86,3,"['meh', 'skip', 'exceptional', 'recommended']",7,0,62,"{'yet': 3, 'owned': 47, 'beaten': 1, 'toplay': 1, 'dropped': 10}",75.0,464,2023-09-26T16:19:07,58139,"['Singleplayer', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Atmospheric', 'Атмосфера', 'Открытый мир', 'Open World', 'От первого лица', 'First-Person', 'Horror', 'FPS', 'Шутер от первого лица', 'Сложная', 'Difficult', 'Exploration', 'Выживание', 'Survival', 'Исследование', 'Мрачная', 'Steam Workshop', 'Dark', 'Includes level editor', 'Moddable', 'Поддержка модификаций', 'Реиграбельность', 'Хоррор на выживание', 'Survival Horror', 'Replay Value', 'Тёмное фэнтези', 'Dark Fantasy', 'Commentary available', 'Похожа на Dark Souls', 'Одна жизнь', 'Perma Death', 'Demons', 'Демоны', 'Психологическая', 'Souls-like', 'Psychological']",7,"['Indie', 'Adventure']","['Indie', 'Adventure']",2018,Indie,"['Steam', 'PlayStation Store', 'Nintendo Store']",-0.8900000000000001,3.305
3377,xenon-valkyrie,Xenon Valkyrie,3,[],2017-02-03,0.0,0,"['skip', 'recommended']",2,0,62,"{'yet': 5, 'owned': 51, 'beaten': 1, 'toplay': 4, 'dropped': 1}",75.0,445,2019-08-28T22:14:14,10812,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Ролевая игра', '2D', 'Сложная', 'Female Protagonist', 'Женщина-протагонист', 'Платформер', 'Пиксельная графика', 'Pixel Graphics', 'Аниме', 'Anime', 'role-playing', 'Рогалик', 'Roguelike', 'Упрощённый рогалик', 'Метроидвания', 'Roguelite']",3,"['Indie', 'Adventure', 'Action', 'RPG']","['Indie', 'Adventure', 'Action', 'RPG']",2017,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-3.75,1.875
3378,crystal-rift,Crystal Rift,1,[],2016-03-30,0.0,0,"['meh', 'skip']",4,0,62,"{'yet': 3, 'owned': 54, 'beaten': 2, 'toplay': 1, 'dropped': 2}",72.0,370,2019-08-28T22:16:06,744,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Инди', 'Full controller support', 'Atmospheric', 'Атмосфера', 'Отличный саундтрек', 'Great Soundtrack', 'RPG', 'Ролевая игра', 'Стратегия', 'От первого лица', 'First-Person', 'Horror', 'Головоломка', 'Классика', 'Classic', 'Ранний доступ', 'Includes level editor', 'Рогалик', 'Roguelike', 'VR', 'Dungeon Crawler', 'Kickstarter', 'Редактор уровней', 'Level Editor', 'Grid-Based Movement', 'Перемещение по клеткам']",4,"['Indie', 'Adventure']","['Indie', 'Adventure']",2016,Indie,"['Steam', 'PlayStation Store']",-3.6,1.8
3379,vr-the-diner-duo,VR The Diner Duo,2,[],2016-11-02,4.17,4,"['recommended', 'exceptional', 'meh']",6,0,62,"{'yet': 2, 'owned': 52, 'beaten': 3, 'toplay': 1, 'dropped': 3, 'playing': 1}",74.0,214,2019-08-28T22:12:06,14486,"['Singleplayer', 'Инди', 'Казуальная игра', 'Partial Controller Support', 'Симулятор', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Local Multiplayer', 'VR', 'Asymmetric VR']",6,"['Casual', 'Indie', 'Simulation']","['Casual', 'Indie', 'Simulation']",2016,Casual,"['Steam', 'PlayStation Store']",0.4699999999999997,3.935
3380,shift-quantum,Shift Quantum,3,[],2018-05-29,0.0,0,"['recommended', 'skip']",2,0,62,"{'yet': 5, 'owned': 45, 'beaten': 3, 'toplay': 7, 'dropped': 2}",75.0,218,2019-08-28T22:04:56,46210,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Atmospheric', 'Атмосфера', 'Отличный саундтрек', 'Глубокий сюжет', 'Sci-fi', 'Научная фантастика', 'Платформер', 'Контроллер', 'Moddable', 'Поддержка модификаций', 'Приключенческий экшен', 'Вид сбоку', 'Киберпанк', 'Cyberpunk', 'Головоломка-платформер', 'Стилизация', 'Puzzle-Platformer', 'Минимализм', 'Minimalist', 'Редактор уровней', 'Level Editor', 'Психологическая', 'Psychological', 'Хакерство']",2,['Indie'],['Indie'],2018,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-3.75,1.875
3381,darknet,Darknet,3,[],2017-03-07,3.43,4,"['recommended', 'exceptional', 'skip']",7,0,62,"{'yet': 1, 'owned': 57, 'beaten': 1, 'dropped': 3}",74.0,183,2019-08-28T22:16:13,207,"['Singleplayer', 'Для одного игрока', 'Инди', 'Отличный саундтрек', 'Стратегия', 'Научная фантастика', 'Головоломка', 'Сложная', 'Тактика', 'Мрачная', 'Реиграбельность', 'Рогалик', 'VR', 'Будущее', 'Киберпанк', 'Cyberpunk', 'Упрощённый рогалик', 'Процедурная генерация', 'Минимализм', 'Hacking', 'Хакерство']",7,"['Strategy', 'Indie']","['Strategy', 'Indie']",2017,Strategy,"['Steam', 'PlayStation Store']",-0.27,3.5650000000000004
3382,winter-ember,Winter Ember,1,[],2022-04-19,1.93,1,"['skip', 'meh', 'recommended']",14,0,62,"{'yet': 9, 'owned': 24, 'beaten': 2, 'toplay': 13, 'dropped': 10, 'playing': 4}",58.0,594,2023-05-13T21:56:09,516127,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Глубокий сюжет', 'Story Rich', 'Стратегия', 'Stealth', 'Стелс', 'Action-Adventure', 'Action RPG', 'Ролевой экшен', 'Мрачная', 'Dark', 'Приключенческий экшен', 'Mystery', 'Реализм', 'Realistic', '3D', 'Cinematic', 'combat', 'Изометрия', 'Isometric', 'Кинематографичная', 'Assassin', 'Ассассины', 'Бой', 'Heist', 'Ограбления', 'Готика', 'Gothic', 'Сражения на мечах', 'Conspiracy', 'Swordplay', 'Заговор', 'history', 'skill', 'challenge', 'environment', 'hell', 'enemy', 'trees', 'Archery', 'Стрельба из лука', 'religion', 'blind']",14,"['Strategy', 'Adventure', 'Action']","['Strategy', 'Adventure', 'Action']",2022,Strategy,"['Steam', 'GOG']",-0.97,2.415
3383,dyna-bomb,Dyna Bomb,4,[],2016-05-13,0.0,0,"['exceptional', 'recommended']",2,0,62,"{'yet': 5, 'owned': 54, 'toplay': 2, 'dropped': 1}",74.0,268,2019-11-19T18:04:04,14163,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Инди', 'Atmospheric', 'Атмосфера', 'steam-trading-cards', 'Отличный саундтрек', 'Great Soundtrack', 'Шутер', 'Казуальная игра', '2D', 'Partial Controller Support', 'Смешная', 'Фэнтези', 'Fantasy', 'Funny', 'Классика', 'Steam Leaderboards', 'Classic', 'Платформер', 'Пиксельная графика', 'Ретро', 'Pixel Graphics', 'Retro', 'Аркада', 'Аниме', 'Anime', 'Space', 'Космос', 'Головоломка-платформер', 'Стилизация', 'Stylized', 'Puzzle-Platformer']",2,"['Casual', 'Indie', 'Adventure', 'Action']","['Casual', 'Indie', 'Adventure', 'Action']",2016,Casual,"['Steam', 'Nintendo Store']",-3.7,1.85
3384,bug-academy,Bug Academy,4,[],2020-01-14,0.0,4,"['recommended', 'meh']",5,0,62,"{'yet': 4, 'owned': 47, 'beaten': 1, 'toplay': 8, 'dropped': 1, 'playing': 1}",76.5,132,2020-12-16T14:46:30,64310,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Инди', 'Full controller support', 'Для нескольких игроков', 'Открытый мир', 'cooperative', 'Казуальная игра', 'Симулятор', 'Смешная', 'Головоломка', 'Юмор', 'Песочница', 'Совместная игра по сети', 'Локальный мультиплеер', 'Физика', 'Паркур', 'Головоломка-платформер', 'Строительство базы', '3D-платформер', 'Education']",5,"['Casual', 'Indie', 'Action', 'Simulation']","['Casual', 'Indie', 'Action', 'Simulation']",2020,Casual,"['Steam', 'Xbox Store', 'Nintendo Store']",-3.825,1.9125
3385,teslagrad-2,Teslagrad 2,1,[],2023-04-19,4.17,4,"['recommended', 'exceptional', 'meh']",6,0,62,"{'yet': 7, 'owned': 41, 'beaten': 5, 'toplay': 9}",79.5,587,2024-05-13T19:20:01,857613,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', '2D', 'Головоломка', 'Фэнтези', 'Fantasy', 'Female Protagonist', 'Платформер', 'Action-Adventure', 'Приключенческий экшен', 'Цветастая', 'Вид сбоку', 'Colorful', 'Side Scroller', 'Multiple Endings', 'Metroidvania', 'Головоломка-платформер', 'Метроидвания', 'Стилизация', 'Steampunk', 'Стимпанк', 'Атмосферная', 'Stylized', 'Протагонистка', '2D Platformer', '2D-платформер', 'Несколько концовок', 'Логика', 'Puzzle Platformer', 'Nonlinear', 'Нелинейная', 'Logic']",6,"['Indie', 'Platformer', 'Adventure', 'Action']","['Indie', 'Platformer', 'Adventure', 'Action']",2023,Indie,['Steam'],0.1949999999999998,4.0725
3386,monkey-king-hero-is-back,Monkey King: Hero is back,2,[],2019-10-17,3.0,3,"['meh', 'exceptional', 'skip']",10,0,61,"{'yet': 3, 'owned': 34, 'beaten': 7, 'toplay': 15, 'dropped': 2}",76.0,404,2019-08-28T21:43:37,365005,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Full controller support', 'RPG', 'Ролевая игра']",10,"['Adventure', 'Action', 'RPG']","['Adventure', 'Action', 'RPG']",2019,Adventure,"['Steam', 'PlayStation Store']",-0.7999999999999998,3.4
3387,super-bomb-rush,Super Bomb Rush!,1,[],2016-02-02,0.0,0,['skip'],2,0,61,"{'owned': 60, 'dropped': 1}",67.0,155,2019-08-28T22:08:50,20081,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Multiplayer', 'Full controller support', 'Отличный саундтрек', 'Great Soundtrack', 'Стратегия', 'Казуальная игра', '2D', 'Смешная', 'Funny', 'Steam Leaderboards', 'Выживание', 'Survival', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Local Multiplayer', 'Early Access', 'Memes', 'Мемы', 'Rhythm', 'Ритм-игра', 'Игра на время', 'Time Attack']",2,"['Adventure', 'Action', 'Casual', 'Strategy', 'Indie']","['Adventure', 'Action', 'Casual', 'Strategy', 'Indie']",2016,Adventure,"['Steam', 'Xbox Store']",-3.35,1.675
3388,where-cards-fall,Where Cards Fall,2,[],2019-09-19,3.0,4,"['recommended', 'meh', 'skip']",15,0,61,"{'yet': 11, 'owned': 15, 'beaten': 8, 'toplay': 18, 'dropped': 8, 'playing': 1}",73.0,144,2023-02-25T11:07:36,13505,"['Singleplayer', 'Full controller support']",15,"['Indie', 'Adventure']","['Indie', 'Adventure']",2019,Indie,"['Steam', 'App Store', 'Nintendo Store', 'Epic Games']",-0.6499999999999999,3.325
3389,wind-peaks,Wind Peaks,1,[],2020-07-28,3.5,4,"['recommended', 'meh']",6,1,61,"{'yet': 3, 'owned': 34, 'beaten': 10, 'toplay': 8, 'dropped': 6}",76.5,434,2024-01-21T14:26:59,491541,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Steam Cloud', 'Atmospheric', 'Атмосфера', 'Co-op', 'cooperative', 'Казуальная игра', '2D', 'Головоломка', 'Юмор', 'Comedy', 'Point & Click', 'Historical', 'История', 'Magic', 'Расслабляющая', 'Магия', 'Relaxing', 'Linear', 'Псевдотрёхмерность', 'Мультипликация', 'Рисованная графика', 'Линейная', 'Hand-drawn', '2.5D', 'Cartoony', 'Поиск предметов', 'Hidden Object', 'nature']",8,"['Casual', 'Indie', 'Adventure']","['Casual', 'Indie', 'Adventure']",2020,Casual,"['Steam', 'Nintendo Store']",-0.3250000000000002,3.6625
3390,eliosis-hunt,Eliosi's Hunt,2,[],2017-06-23,0.0,0,['skip'],1,0,61,"{'yet': 3, 'owned': 57, 'dropped': 1}",75.0,254,2019-08-28T22:13:52,11447,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'steam-trading-cards', 'Шутер', 'Sci-fi', 'Научная фантастика', 'Partial Controller Support', 'Сложная', 'Difficult', 'Steam Leaderboards', 'Платформер', 'Контроллер', 'Controller', 'stats', 'Вид сверху', 'Top-Down', '3D-платформер', '3D Platformer', 'Шутер с видом сверху', 'Твин-стик шутер', 'Top-Down Shooter', 'Twin Stick Shooter']",1,"['Indie', 'Adventure', 'Action']","['Indie', 'Adventure', 'Action']",2017,Indie,"['Steam', 'PlayStation Store']",-3.75,1.875
3391,hyper-jam,Hyper Jam,3,[],2019-02-12,3.88,4,"['recommended', 'meh', 'exceptional']",8,0,61,"{'yet': 3, 'owned': 46, 'toplay': 6, 'dropped': 5, 'playing': 1}",73.0,323,2023-05-02T07:10:42,11787,"['Экшен', 'Инди', 'Multiplayer', 'Full controller support', 'Для нескольких игроков', 'Отличный саундтрек', 'Funny', 'Мясо', 'Насилие', 'Split Screen', 'Локальный мультиплеер', 'Ретро', 'Ранний доступ', 'Local Multiplayer', 'Early Access', 'Retro', 'PvP', 'Игрок против игрока', 'Реиграбельность', 'Replay Value', 'Быстрая', 'Соревновательная', 'Fast-Paced', 'Competitive', 'Вид сверху', 'Top-Down', 'Файтинг', 'Стилизация', 'Stylized', 'Локальная игра на четверых', '4 Player Local', 'Шутер с видом сверху', 'Твин-стик шутер', '1980s', 'Top-Down Shooter', 'party', 'Twin Stick Shooter']",8,"['Indie', 'Action']","['Indie', 'Action']",2019,Indie,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",0.2299999999999999,3.765
3392,namco-museum-archives-vol-1,NAMCO MUSEUM ARCHIVES Vol 1,1,[],2020-06-17,0.0,0,[],0,0,61,"{'yet': 1, 'owned': 58, 'beaten': 1, 'dropped': 1}",74.0,136,2020-12-16T15:23:23,455608,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Для нескольких игроков', 'Co-op', 'Partial Controller Support', 'Split Screen', 'Пиксельная графика', 'Ретро', 'Pixel Graphics', 'Retro', 'Аркада', 'Remote Play Together', 'offline', 'Shared/Split Screen Co-op', 'collection', 'memory', 'sky', 'tower', 'museum']",0,"['Arcade', 'Action']","['Arcade', 'Action']",2020,Arcade,"['Steam', 'PlayStation Store', 'Xbox Store', 'Nintendo Store']",-3.7,1.85
3393,itta,ITTA,1,[],2020-04-22,3.57,3,"['meh', 'recommended', 'exceptional']",7,0,61,"{'yet': 3, 'owned': 27, 'beaten': 4, 'toplay': 23, 'dropped': 4}",73.5,243,2024-01-04T13:55:05,61572,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Инди', 'Full controller support', 'Атмосфера', '2D', 'Исследование', 'Пиксельная графика', 'Пост-апокалипсис', 'Скролл-шутер', 'Other']",7,"['Indie', 'Adventure', 'Action']","['Indie', 'Adventure', 'Action']",2020,Indie,"['Steam', 'GOG', 'Nintendo Store']",-0.1049999999999999,3.6225
3394,robbie-swifthand-and-the-orb-of-mysteries,Robbie Swifthand and the Orb of Mysteries,1,[],2017-09-08,0.0,0,"['exceptional', 'meh']",3,0,61,"{'yet': 1, 'owned': 55, 'beaten': 2, 'toplay': 1, 'dropped': 2}",75.0,241,2019-11-19T18:36:46,50233,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Инди', 'Full controller support', 'Atmospheric', 'Атмосфера', 'Отличный саундтрек', 'Great Soundtrack', '2D', 'Смешная', 'Сложная', 'Funny', 'Difficult', 'Платформер', 'Ранний доступ', 'Controller', 'Action-Adventure', 'Early Access', 'Аниме', 'Приключенческий экшен', 'Головоломка-платформер', 'Псевдотрёхмерность', 'Мультипликация', 'Puzzle-Platformer', '2.5D', 'Character Action Game', 'Яркий главный герой']",3,"['Indie', 'Adventure', 'Action']","['Indie', 'Adventure', 'Action']",2017,Indie,"['Steam', 'Nintendo Store', 'itch.io']",-3.75,1.875
3395,bff-or-die,BFF or Die,1,[],2018-09-13,0.0,3,"['meh', 'skip']",5,0,61,"{'yet': 15, 'owned': 39, 'beaten': 1, 'dropped': 3, 'playing': 3}",80.0,266,2022-09-20T20:38:48,59652,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Co-op', 'cooperative', 'Казуальная игра', 'Sci-fi', 'Научная фантастика', 'Partial Controller Support', 'Смешная', 'Головоломка', 'Сложная', 'Funny', 'Difficult', 'Split Screen', 'Локальный мультиплеер', 'Local Co-Op', 'Local Multiplayer', 'Для всей семьи', 'Милая', 'Цветастая', 'Family Friendly', 'Cute', 'Colorful', 'Team-Based', 'Командная', 'Aliens', 'Инопланетяне', 'Мультипликация', 'Локальная игра на четверых', 'Cartoony', '4 Player Local', 'Совместная кампания', 'Co-op Campaign']",5,"['Casual', 'Indie', 'Puzzle']","['Casual', 'Indie', 'Puzzle']",2018,Casual,"['Steam', 'PlayStation Store', 'Xbox Store']",-4.0,2.0
3396,soul-knight,Soul Knight,3,[],2017-02-17,4.14,4,"['recommended', 'exceptional', 'meh', 'skip']",43,0,61,"{'yet': 2, 'owned': 12, 'beaten': 16, 'toplay': 5, 'dropped': 16, 'playing': 10}",77.0,169,2024-03-20T13:36:23,319,"['Multiplayer', 'Aliens', 'fight', 'explore', 'balance', 'unique', 'sword', 'shoot', 'gun', 'dodge', 'dungeon']",44,"['Casual', 'Arcade', 'Action']","['Casual', 'Arcade', 'Action']",2017,Casual,"['App Store', 'Nintendo Store', 'Google Play']",0.2899999999999996,3.995
3397,fallen-a2p-protocol,Fallen: A2P Protocol,5,[],2015-08-14,0.0,1,"['skip', 'recommended', 'meh']",5,0,61,"{'yet': 1, 'owned': 55, 'beaten': 1, 'toplay': 2, 'dropped': 2}",72.0,584,2019-08-28T22:08:42,20304,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'steam-trading-cards', 'Глубокий сюжет', 'RPG', 'Ролевая игра', 'Story Rich', 'Стратегия', 'Sci-fi', 'Научная фантастика', 'Тактика', 'Ранний доступ', 'Tactical', 'Пошаговая', 'Turn-Based', 'Post-apocalyptic', 'Пост-апокалипсис', 'Изометрия', 'Пошаговая стратегия', 'Isometric', 'Turn-Based Strategy', 'Пошаговые сражения', 'Пошаговая тактика', 'Kickstarter', 'Turn-Based Combat', 'Turn-Based Tactics', 'Perma Death', 'Компьютерная ролевая игра', 'CRPG', 'Тактическая ролевая игра', 'Tactical RPG', 'Strategy RPG', 'Ролевая стратегия', 'Создана на пожертвования', 'Crowdfunded']",5,"['Strategy', 'Indie', 'RPG']","['Strategy', 'Indie', 'RPG']",2015,Strategy,"['Steam', 'PlayStation Store']",-3.6,1.8
3398,clid-the-snail,Clid the snail,1,[],2021-12-15,3.17,4,"['recommended', 'meh', 'skip']",5,1,61,"{'yet': 3, 'owned': 35, 'beaten': 2, 'toplay': 17, 'dropped': 3, 'playing': 1}",73.0,215,2024-08-06T02:24:56,611597,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Шутер', 'От третьего лица', 'Third Person', 'Фэнтези', 'Fantasy', 'Мясо', 'Gore', 'Насилие', 'Violent', 'Мрачная', 'Dark', 'Кастомизация персонажа', 'Character Customization', '3D', 'combat', 'Вид сверху', 'Top-Down', 'Бой', 'Шутер с видом сверху', 'Top-Down Shooter']",6,"['Indie', 'Shooter', 'Adventure', 'Action']","['Indie', 'Shooter', 'Adventure', 'Action']",2021,Indie,"['Steam', 'GOG', 'Epic Games']",-0.48,3.41
3400,nelly-cootalot-the-fowl-fleet,Nelly Cootalot: The Fowl Fleet,7,[],2016-03-22,0.0,0,"['exceptional', 'recommended', 'meh', 'skip']",4,0,60,"{'yet': 4, 'owned': 47, 'beaten': 2, 'toplay': 7}",81.0,817,2024-10-10T11:39:51,7012,"['Singleplayer', 'Для одного игрока', 'Приключение', 'Steam Achievements', 'Инди', 'Атмосфера', 'steam-trading-cards', 'От третьего лица', 'Смешная', 'Funny', 'Female Protagonist', 'Юмор', 'Женщина-протагонист', 'Comedy', 'Пиксельная графика', 'Point & Click', 'Для всей семьи', 'Милая', 'Олдскул', 'Псевдотрёхмерность', 'Эмоциональная', 'Драма', 'Повествование', 'Текстовая игра', 'Pirates', 'Пираты', 'Абстрактная']",4,"['Family', 'Indie', 'Adventure']","['Family', 'Indie', 'Adventure']",2016,Family,"['Steam', 'App Store', 'Nintendo Store', 'Google Play', 'itch.io']",-4.05,2.025
3401,broken-bots,Broken Bots,4,[],2016-06-07,0.0,0,[],0,0,60,"{'yet': 2, 'owned': 58}",72.0,297,2019-08-28T22:15:45,2346,"['Singleplayer', 'Для одного игрока', 'Экшен', 'Steam Achievements', 'Инди', 'Multiplayer', 'Full controller support', 'Для нескольких игроков', 'steam-trading-cards', 'Co-op', 'Шутер', '2D', 'Steam Leaderboards', 'Split Screen', 'Пиксельная графика', 'Контроллер', 'Ранний доступ', 'Pixel Graphics', 'Controller', 'Аркада', 'Cross-Platform Multiplayer', 'Быстрая', 'Fast-Paced', 'Разделение экрана', 'Шутер с видом сверху', 'Твин-стик шутер', 'Top-Down Shooter', 'Twin Stick Shooter', 'Arena Shooter', 'Шутер на арене']",0,"['Indie', 'Action']","['Indie', 'Action']",2016,Indie,"['Steam', 'PlayStation Store']",-3.6,1.8
3402,shio,Shio,4,[],2017-05-04,0.0,3,"['meh', 'recommended']",5,0,60,"{'yet': 2, 'owned': 55, 'toplay': 1, 'dropped': 1, 'playing': 1}",77.0,207,2022-09-05T17:12:16,12339,"['Singleplayer', 'Экшен', 'Приключение', 'Steam Achievements', 'Инди', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Атмосфера', 'Отличный саундтрек', 'Great Soundtrack', 'Глубокий сюжет', 'Story Rich', 'Казуальная игра', 'Сложная', 'Difficult', 'Exploration', 'Платформер', 'Исследование', 'Ретро', 'Retro', 'Вид сбоку', 'Физика', 'Physics', 'Side Scroller', 'Гонки', 'Паркур', 'Parkour', 'Стилизация', 'Stylized', 'Soundtrack', 'Молчаливый главный герой', 'Silent Protagonist', 'Саундтрек', 'Runner', 'Раннер', 'Gaming', 'Об играх']",5,"['Casual', 'Indie', 'Adventure', 'Action']","['Casual', 'Indie', 'Adventure', 'Action']",2017,Casual,"['Steam', 'PlayStation Store', 'Nintendo Store']",-3.85,1.925
